styleUrl,ExtendedData/Data/0/value,ExtendedData/Data/0/_name,ExtendedData/Data/1/value,ExtendedData/Data/1/_name,ExtendedData/Data/2/value,ExtendedData/Data/2/_name,ExtendedData/Data/3/value,ExtendedData/Data/3/_name,ExtendedData/Data/4/value,ExtendedData/Data/4/_name,ExtendedData/Data/5/value,ExtendedData/Data/5/_name,ExtendedData/Data/6/value,ExtendedData/Data/6/_name,ExtendedData/Data/7/value,ExtendedData/Data/7/_name,ExtendedData/Data/8/value,ExtendedData/Data/8/_name,ExtendedData/Data/9/value,ExtendedData/Data/9/_name,ExtendedData/Data/10/value,ExtendedData/Data/10/_name,ExtendedData/Data/11/value,ExtendedData/Data/11/_name,ExtendedData/Data/12/value,ExtendedData/Data/12/_name,ExtendedData/Data/13/value,ExtendedData/Data/13/_name,ExtendedData/Data/14/value,ExtendedData/Data/14/_name,ExtendedData/Data/15/value,ExtendedData/Data/15/_name,ExtendedData/Data/16/value,ExtendedData/Data/16/_name,ExtendedData/Data/17/value,ExtendedData/Data/17/_name,ExtendedData/Data/18/value,ExtendedData/Data/18/_name,ExtendedData/Data/19/value,ExtendedData/Data/19/_name,ExtendedData/Data/20/value,ExtendedData/Data/20/_name,ExtendedData/Data/21/value,ExtendedData/Data/21/_name,ExtendedData/Data/22/value,ExtendedData/Data/22/_name,ExtendedData/Data/23/value,ExtendedData/Data/23/_name,ExtendedData/Data/24/value,ExtendedData/Data/24/_name,ExtendedData/Data/25/value,ExtendedData/Data/25/_name,ExtendedData/Data/26/value,ExtendedData/Data/26/_name,ExtendedData/Data/27/value,ExtendedData/Data/27/_name,ExtendedData/Data/28/value,ExtendedData/Data/28/_name,ExtendedData/Data/29/value,ExtendedData/Data/29/_name,ExtendedData/Data/30/value,ExtendedData/Data/30/_name,ExtendedData/Data/31/value,ExtendedData/Data/31/_name,ExtendedData/Data/32/value,ExtendedData/Data/32/_name,MultiGeometry/Point/coordinates
#defaultStyle,2617 2nd Ave,address,"Kiefer, Kurt H.",artist,,class,"1 bench, 1 brackets/light fixture on pole",classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1994-96,date_made,"1 ""Donnage"" bench w/ fiberglass top and 4 x 4 recycled brown plastic lumber base), 1 brackets with light fixture on light pole",descriptio,,dimensions,,general_no,SDOT,gis_editor,261,gis_id,Y,in_row,,link_1,,link_2,,link_3,,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED96.030,sac_id,,subtype,Street Treatment,title,1266598.32989209,x_coord,228362.57306531,y_coord,"-122.34946070360152,47.61618074117292"
#defaultStyle,Eastlake Ave E & E Roanoke St,address,"Levy, Stacy",artist,,class,3 insets,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1997,date_made,"Three 24"" x 24"" x 2"" stone and glass tile insets in the sidewalk intersection.  Stone center sandblasted with image of microorganism.  Glass part of tile cast with name of the particular intersection.",descriptio,,dimensions,,general_no,SDOT,gis_editor,271,gis_id,Y,in_row,,link_1,,link_2,,link_3,"NE, SE, SW corners",location,,locator,Cast glass tiles and WA State Wilkensen Sandstone,mat_1,Cast glass tiles and WA State Wilkensen Sandstone,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED98.025a-ff (S,sac_id,,subtype,Cornerstones,title,1272508.91064381,x_coord,238184.07031192,y_coord,"-122.32588681211173,47.643190643584646"
#defaultStyle,Eastlake Ave E & E Edgar St,address,"Levy, Stacy",artist,,class,2 insets,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1997,date_made,"Two 24"" x 24"" x 2"" stone and glass tile insets in the sidewalk intersection.  Stone center sandblasted with image of microorganism.  Glass part of tile cast with name of the particular intersection.",descriptio,,dimensions,,general_no,SDOT,gis_editor,275,gis_id,Y,in_row,,link_1,,link_2,,link_3,SE and SW corners,location,,locator,Cast glass tiles and WA State Wilkensen Sandstone,mat_1,Cast glass tiles and WA State Wilkensen Sandstone,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED98.025a-ff (S,sac_id,,subtype,Cornerstones,title,1272519.13963582,x_coord,238659.09597641,y_coord,"-122.32588269600409,47.644493219173974"
#defaultStyle,"Interurban Trail between N 110th St & Fremont Ave N and N 128th St & Linden Ave N  Seattle, WA  9813",address,"Dixon, Jennifer",artist,,class,Installation of five sets of poles with images,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2008,date_made,Five 15-piece sets of poles with photographic images mounted on top,descriptio,"Five sets. Each 15 piece set: 8+'h x 18-24in.w x 12 - 18""d.Each set approximately 150 long adjacent to trail.",dimensions,Located on a trail.,general_no,SDOT,gis_editor,423,gis_id,Y,in_row,,link_1,,link_2,,link_3,,location,,locator,"Steel, photographic images",mat_1,"Steel, photographic images",materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ST08.009,sac_id,,subtype,Flipbooks,title,1267389.47345461,x_coord,263163.78931354,y_coord,"-122.34864553671655,47.71138479912847"
#defaultStyle,14th Ave S between S Concord St & S Trenton St,address,"Fields, Gregory",artist,,class,Sidewalk insets,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2009,date_made,"Inset strips of 6"" square handcarved tile inset in the sidewalk on both sides of the street.",descriptio,"Sidewalk tiles: 7.25"" x 38-83""",dimensions,,general_no,SDOT,gis_editor,429,gis_id,Y,in_row,,link_1,,link_2,,link_3,Both sides of the street,location,,locator,Glazed ceramic tile,mat_1,Glazed ceramic tile,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ST09.099,sac_id,,subtype,Convergence,title,1274370.61662975,x_coord,194779.05983551,y_coord,"-122.31494625591291,47.52431705510444"
#defaultStyle,100 Yesler Way,address,"Heap Of Birds, Hachivi Ed",artist,,class,Two panels with text installed on either side of a,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1991-1992,date_made,Two panels with text.,descriptio,"42"" X 84"" each",dimensions,In the ROW?,general_no,SDOT,gis_editor,212,gis_id,Y,in_row,,link_1,,link_2,,link_3,South side of Pioneer Square Park in the plaza next to the sidewalk,location,,locator,Porcelain enamel on steel panel,mat_1,Porcelain enamel on steel panel,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,"CL91.015a,b",sac_id,,subtype,Day/Night,title,1270173.02983009,x_coord,223130.44648897,y_coord,"-122.33378857067554,47.60185244437921"
#defaultStyle,Lake City Way NE between NE 125th St & NE 127th St,address,"Sweeney, Michael",artist,,class,"1 ""boulder"" sculpture with 1 steel arc form on gro",classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1979 - 1980,date_made,"1 ""boulder"" sculpture with 1 steel arc form on ground nearby",descriptio,,dimensions,,general_no,SDOT,gis_editor,217,gis_id,Y,in_row,,link_1,,link_2,,link_3,On median strip near 12543 Lake City Way NE,location,,locator,"Concrete, wire, painted steel",mat_1,"Concrete, wire, painted steel",materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED80.053,sac_id,,subtype,Lake City Gateway,title,1280729.43340427,x_coord,266116.41050056,y_coord,"-122.29459823790569,47.72035187367496"
#defaultStyle,Rainier Ave S & S Orcas St,address,"Nakamura, Stuart",artist,,class,Two pillars and 24 bronze plaques surrounding them,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2001,date_made,Two painted steel pillars with various images and proverbs.  24 bronze plaques inscribed with proverbs are installed around the concrete base of the pillars.,descriptio,,dimensions,,general_no,SDOT,gis_editor,290,gis_id,Y,in_row,,link_1,,link_2,,link_3,Two pillars:  NW and SE corners,location,,locator,"Painted steel, bronze plaques",mat_1,"Painted steel, bronze plaques",materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,GCK03.012.01-.0,sac_id,,subtype,Wit and Wisdom,title,1283764.28115134,x_coord,204399.44154133,y_coord,"-122.27766415971173,47.55117781006295"
#defaultStyle,Rainier Ave S & S Lucile St,address,"Nakamura, Stuart",artist,,class,One gateway piece,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2001,date_made,Cast concrete gateway piece,descriptio,,dimensions,,general_no,SDOT,gis_editor,291,gis_id,Y,in_row,,link_1,,link_2,,link_3,NW corner,location,,locator,Cast concrete,mat_1,Cast concrete,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,GCK03.012.01-.0,sac_id,,subtype,Wit and Wisdom,title,1283571.76428714,x_coord,204945.21050188,y_coord,"-122.27871970732623,47.55279308403033"
#defaultStyle,1st Ave between Blanchard St & Bell St,address,"Mackie, Jack; Simpson, Lewis ""Buster""",artist,,class,"21 pavers, 2 benches, 1 inset",classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1985-1991,date_made,"21 stone pavers in sidewalk (southwest corner of 1st Ave & Bell); 2 benches; 1 ""horse shoe"" inset in sidewalk at southwest corner of Bell & 1st Ave",descriptio,,dimensions,,general_no,SDOT,gis_editor,204,gis_id,Y,in_row,,link_1,,link_2,,link_3,1st Ave on west side between Blanchard St. and Bell St.  Pavers and horseshoe inset are located at southwest corner of 1st Ave & Bell St.,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,CL86.045,sac_id,,subtype,Street Treatment,title,1267368.97745459,x_coord,227266.48681277,y_coord,"-122.34640202660788,47.61319498822688"
#defaultStyle,Alki Ave SW & 55th Ave SW,address,"Feddersen, Joe; Fels, Donald; Smith, Jaune Quick-To-See",artist,,class,Pavers; bronze inset,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1996-97,date_made,"Pavers consisting of sandblasted text and images on promenade in sidewalk, bronze inset in concrete on promenade",descriptio,,dimensions,In the ROW?,general_no,SDOT,gis_editor,327,gis_id,Y,in_row,,link_1,,link_2,,link_3,Near 55th and Alki on the promenade plaza,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,PR97.004,sac_id,,subtype,Untitled,title,1253149.80124799,x_coord,216402.30337762,y_coord,"-122.40278958972108,47.58239199496131"
#defaultStyle,1st Ave between Virginia St & Lenora St,address,"Mackie, Jack; Simpson, Lewis ""Buster""",artist,,class,1 bench,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1985-1991,date_made,1 sandstone bench inserted in wall surrounding planting,descriptio,,dimensions,,general_no,SDOT,gis_editor,200,gis_id,Y,in_row,,link_1,,link_2,,link_3,2021 1st Ave or north adjacent lot,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,CL86.045,sac_id,,subtype,Street Treatment,title,1267999.34724723,x_coord,226692.96886019,y_coord,"-122.34335148686363,47.61137243360076"
#defaultStyle,NE 105th St between 5th Ave NE & 8th Ave NE,address,"Wysong, Linda",artist,,class,5 sculptural elements,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2006,date_made,"Three sculptural birdhouses, two tree form sculptures.",descriptio,"Birdhouses:  each at 16""h x 16""w x 108"".  Treeforms:  #1: 19""h x 24"" x 20"" #2: 19""h x 16"" x 42"".",dimensions,,general_no,SDOT,gis_editor,422,gis_id,N,in_row,,link_1,,link_2,,link_3,Pedestrian path on the slope south of the Northgate Community Center,location,,locator,"Birdhouses:  stand-bend pipe, stainless steel base.  hammered copper and granite.",mat_1,"Birdhouses:  stand-bend pipe, stainless steel base.  hammered copper and granite.",materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ST06.066.01-.03,sac_id,,subtype,Perch,title,1273945.17842132,x_coord,260687.068863,y_coord,"-122.32254626104488,47.70501238912054"
#defaultStyle,Broadway Ave E between E Denny St & E John St,address,"Mackie, Jack",artist,,class,Inlays,classifica,,contactage,,contactpho,1982,date_made,Inlaid bronze footprints and dance instructions for the Tango dance steps,descriptio,,dimensions,No GIS # was assigned,general_no,SDOT,gis_editor,0,gis_id,Y,in_row,,link_1,,link_2,,link_3,East side and west side of Broadway Ave E,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED82.100a-h,sac_id,,subtype,Dancer's Series: Steps,title,0,x_coord,0,y_coord,"-122.3210363001276,47.61981207273643"
#defaultStyle,BROADWAY AND E HOWELL ST,address,"Fitch, Claudia",artist,,class,,classifica,,contactage,,contactpho,2013,date_made,1 Pole,descriptio,,dimensions,,general_no,SDOT,gis_editor,0,gis_id,Y,in_row,,link_1,,link_2,,link_3,"Near Broadway and E. Howell St. Seattle, WA  98122",location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ST13.068.06,sac_id,,subtype,Beaded Poles,title,0,x_coord,0,y_coord,"-122.32096560030283,47.617865214515696"
#defaultStyle,,address,"Fitch, Claudia",artist,,class,,classifica,,contactage,,contactpho,2013,date_made,"Beaded poles, loop stitch bollards, eye of the needle pole caps at various locations from Pioneer Square to Capitol Hill",descriptio,,dimensions,Point is location of one Pole Cap.,general_no,SDOT,gis_editor,0,gis_id,Y,in_row,,link_1,,link_2,,link_3,Along Broadway from E Yesler Way to E Howell St and Along Yesler Way from 12th ave to 15th ave,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ST13.068.07,sac_id,,subtype,Eye of the Needle Pole Caps,title,0,x_coord,0,y_coord,"-122.32086312273853,47.61123412328509"
#defaultStyle,BROADWAY AND XW E OLIVE S,address,"Fitch, Claudia",artist,,class,,classifica,,contactage,,contactpho,2014,date_made,Blue Loop Stitch Traffic Bollards,descriptio,,dimensions,,general_no,SDOT,gis_editor,0,gis_id,Y,in_row,,link_1,,link_2,,link_3,"On Broadway between E. Pine St. and E. Howell St. and between Yeslser and E Spruce St  Seattle, WA  98122",location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,NON-SAC ST13.07,sac_id,,subtype,Stitch Bollards,title,0,x_coord,0,y_coord,"-122.32071227207841,47.61566079530018"
#defaultStyle,28TH AVE NE AND NE 130TH ST,address,"Hsu, Joyce",artist,,class,,classifica,,contactage,,contactpho,2013 - 2014,date_made,Three sculptures are sited in three different locations near elementary schools.  The sculptures  portray different migration birds in flight.  .01:   Olympic Hills location:  Northern Flicker.,descriptio,,dimensions,,general_no,SDOT,gis_editor,0,gis_id,Y,in_row,,link_1,,link_2,,link_3,ST14.004.01:  NE 130th St & 28th Ave NE,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ST14.004.01,sac_id,,subtype,Flyways,title,0,x_coord,0,y_coord,"-122.29782321633226,47.72283446233297"
#defaultStyle,BEACON ER AVE S AND S DAWSON ST,address,"Webb, Dan",artist,,class,,classifica,,contactage,,contactpho,2012,date_made,Each of two sculptures depict a winged bicycle rider rising from a cloud on top of a column.,descriptio,,dimensions,,general_no,SDOT,gis_editor,0,gis_id,Y,in_row,,link_1,,link_2,,link_3,On Chief Sealth Trail. E side of Beacon,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,Y,pubart_row,0,reserved_i,,reserved_t,ST12.053,sac_id,,subtype,Cloud Rider,title,0,x_coord,0,y_coord,"-122.30306890100745,47.55591591151073"
#defaultStyle,"N 135TH ST AND LINDEN AVE N, SEATTLE",address,"Dixon, Jennifer",artist,,class,,classifica,,contactage,,contactpho,2013,date_made,PlayLand consists of repurposed Seattle Department of Transportation (SDOT) road signs used to create a large colorful collage that mimics the contour of a roller coaster.,descriptio,,dimensions,,general_no,SDOT,gis_editor,0,gis_id,Y,in_row,,link_1,,link_2,,link_3,"Just north of North 135th Ave. on Linden Ave. N on the east side of the street.  Seattle, WA  98133",location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,Y,pubart_row,0,reserved_i,,reserved_t,ST13.060,sac_id,,subtype,Playland,title,0,x_coord,0,y_coord,"-122.34754231502372,47.726736115300156"
#defaultStyle,10th Ave S. and S. Jackson St.,address,Claudia Fitch,artist,,class,Installatin,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2014,date_made,One beaded pole (Little Saigon neighborhood). Note:  certain elements of the artwork were completed in 2013 but the entire artwork was actually completed in 2014.,descriptio,,dimensions,,general_no,SIT,gis_editor,0,gis_id,Y,in_row,,link_1,,link_2,,link_3,"Near 10th Ave S. and S. Jackson St. Seattle, WA 98104",location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ST13.068.07,sac_id,,subtype,"Beads Along a Thread:  Beaded Poles, Loop Stitch Bollards, Eye of the Needle Poles",title,0,x_coord,0,y_coord,"-122.31789626398424,47.59923414447484"
#defaultStyle,E. Yesler Way between 12th Ave. S. and 14th Ave. S.,address,Claudia Fitch,artist,,class,Installation,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2014,date_made,"Sixteen ""Eye of the Needle Pole Caps"" in five locations.",descriptio,,dimensions,,general_no,SIT,gis_editor,0,gis_id,Y,in_row,,link_1,,link_2,,link_3,"Along the north side of E. Yesler Way between 12th Ave. S. and 14th Ave. S.  Seattle, WA 98122",location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ST13.068.10-.25,sac_id,,subtype,"Beads Along a Thread:  Beaded Poles, Loop Stitch Bollards, Eye of the Needle Poles",title,0,x_coord,0,y_coord,"-122.31544889093075,47.601720120349974"
#defaultStyle,Alki Ave SW & 60th Ave S,address,"Feddersen, Joe; Fels, Donald; Smith, Jaune Quick-To-See",artist,,class,Plaques/medallions on concrete bollards,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1997,date_made,Bronze plaques and medallions on concrete bollards which borders stairs down to the water at the sandy beach area,descriptio,,dimensions,In the ROW?,general_no,SDOT,gis_editor,337,gis_id,N,in_row,,link_1,,link_2,,link_3,Near 60th and Alki by stairs going down to the water at the sandy beach,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,PR99.045,sac_id,,subtype,Bronze Plaques and Medallions,title,1251467.37846227,x_coord,215370.34126456,y_coord,"-122.40913041955055,47.58003592058945"
#defaultStyle,Alki Ave SW & 63rd Ave S,address,"Feddersen, Joe; Fels, Donald; Smith, Jaune Quick-To-See",artist,,class,Plaques/medallions on concrete bollards,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1997,date_made,Bronze plaques and medallions on concrete bollards which borders stairs down to the water at the sandy beach area,descriptio,,dimensions,In the ROW?,general_no,SDOT,gis_editor,339,gis_id,N,in_row,,link_1,,link_2,,link_3,Near 63rd and Alki by stairs down to the water at the sandy beach area,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,PR99.045,sac_id,,subtype,Bronze Plaques and Medallions,title,1250483.99388526,x_coord,214969.64110415,y_coord,"-122.41293124149047,47.57882141837064"
#defaultStyle,SW Barton St between 26th Ave SW and 29th Ave SW,address,"de Lory, Peter",artist,,class,1 signpost with sign images of flora,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2004,date_made,1 signpost with sign images of flora,descriptio,,dimensions,,general_no,SDOT,gis_editor,396,gis_id,Y,in_row,,link_1,,link_2,,link_3,South side of the street,location,,locator,"Steel, porcelain enamel",mat_1,"Steel, porcelain enamel",materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,SPU05.024,sac_id,,subtype,Longfellow Creek Legacy Trail Way Finding Signs,title,1261257.90544833,x_coord,193836.86623454,y_coord,"-122.36750221238995,47.52095173463765"
#defaultStyle,Westlake Ave & Stewart St,address,"Beres, Ben; Sutton, John; Culler, Zac",artist,,class,Subterranean sculpture in McGraw Square,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2009,date_made,1 subterranean sculpture of a neon double helix.,descriptio,,dimensions,,general_no,SDOT,gis_editor,431,gis_id,Y,in_row,,link_1,,link_2,,link_3,,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ST09.120,sac_id,,subtype,Sequence/Consequence,title,1269450.54340868,x_coord,227338.70786882,y_coord,"-122.33727301575179,47.613034131625575"
#defaultStyle,SW Webster St & 24th Ave SW,address,"de Lory, Peter",artist,,class,1 signpost with sign images of flora,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2004,date_made,1 signpost with sign images of flora,descriptio,,dimensions,,general_no,SDOT,gis_editor,374,gis_id,Y,in_row,,link_1,,link_2,,link_3,West side of intersection near Webster Retention Basin,location,,locator,"Steel, porcelain enamel",mat_1,"Steel, porcelain enamel",materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,SPU05.024,sac_id,,subtype,Longfellow Creek Legacy Trail Way Finding Signs,title,1262540.78877761,x_coord,199097.0763519,y_coord,"-122.36305973796162,47.53543023234552"
#defaultStyle,SW Juneau St between 26th Ave SW & 28th Ave SW,address,"de Lory, Peter",artist,,class,1 signpost with sign images of flora,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2004,date_made,1 signpost with sign images of flora,descriptio,,dimensions,,general_no,SDOT,gis_editor,377,gis_id,Y,in_row,,link_1,,link_2,,link_3,North side of the street,location,,locator,"Steel, porcelain enamel",mat_1,"Steel, porcelain enamel",materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,SPU05.024,sac_id,,subtype,Longfellow Creek Legacy Trail Way Finding Signs,title,1261968.13341706,x_coord,204437.9402294,y_coord,"-122.3661366008634,47.55017167193357"
#defaultStyle,24th Ave SW between SW Willow St and SW Myrtle St,address,"de Lory, Peter",artist,,class,1 signpost with sign images of flora,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2004,date_made,1 signpost with sign images of flora,descriptio,,dimensions,,general_no,SDOT,gis_editor,382,gis_id,Y,in_row,,link_1,,link_2,,link_3,East side of the street,location,,locator,"Steel, porcelain enamel",mat_1,"Steel, porcelain enamel",materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,SPU05.024,sac_id,,subtype,Longfellow Creek Legacy Trail Way Finding Signs,title,1262604.16624971,x_coord,200870.01798575,y_coord,"-122.36315701140477,47.54088485243697"
#defaultStyle,1st Ave between Bell St & Battery St,address,"Mackie, Jack; Simpson, Lewis ""Buster""",artist,,class,"3 boulders, sandstone blocks on pallet",classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1985-1991,date_made,"3 quartzite boulders, 2 have one polished face (near corner of building just south of Battery Tunnel Overpass); blocks of sandstone on galvanized pallet at Battery Tunnel Overpass",descriptio,,dimensions,,general_no,SDOT,gis_editor,206,gis_id,Y,in_row,,link_1,,link_2,,link_3,Battery Tunnel Overpass (blocks of sandstone); 3 boulders (near corner of building that is just south of Battery Tunnel Overpass),location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,CL86.045,sac_id,,subtype,Street Treatment,title,1267053.77579026,x_coord,227553.02242906,y_coord,"-122.34772113154688,47.61398063086861"
#defaultStyle,Eastlake Avenue E between E Boston St & E Lynn St,address,"Beaumont, Linda; Keeler, Stuart; Machnic, Michael",artist,,class,1 sculpture,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1997,date_made,1 sculpture in the shape of an upside-down kayak (made of fiberglass) with oars resting on tall metal support columns,descriptio,"11' X 17' 6"" X 1' 6""",dimensions,,general_no,SDOT,gis_editor,269,gis_id,Y,in_row,,link_1,,link_2,,link_3,Near 2208 Eastlake Ave E on east side of street,location,,locator,"Fiberglass (kyak), steel for support columns. Fiberglass, fabricated steel, mosaic, slate, stained concrete",mat_1,"Fiberglass (kyak), steel for support columns. Fiberglass, fabricated steel, mosaic, slate, stained concrete",materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED98.024a-c (SP,sac_id,,subtype,Dreamboats,title,1272477.54814781,x_coord,236651.06167039,y_coord,"-122.32576815597066,47.63843290440004"
#defaultStyle,21st Ave between E Fir St & E Spruce St,address,"Beres, Ben; Sutton, John; Culler, Zac",artist,,class,Sidewalk insets,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2010,date_made,"A series of etched, stained and antiqued ""picture frames"" stamped into the sidewalk plane.",descriptio,Sizes vary,dimensions,,general_no,SDOT,gis_editor,319,gis_id,Y,in_row,,link_1,,link_2,,link_3,In sidewalk by Spruce Park,location,,locator,"Stamped concrete, concrete stain and sealant",mat_1,"Stamped concrete, concrete stain and sealant",materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,NON-SAC ST10.01,sac_id,,subtype,Salon (Spruce Park),title,1277366.82501683,x_coord,223461.02453688,y_coord,"-122.3049367038179,47.602852296323114"
#defaultStyle,2412 2nd Ave,address,"Kiefer, Kurt H.",artist,,class,3 insets,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1994-96,date_made,3 faux plank insets in sidewalk,descriptio,,dimensions,,general_no,SDOT,gis_editor,231,gis_id,Y,in_row,,link_1,,link_2,,link_3,,location,,locator,Faux plank insets:  tinted concrete,mat_1,Faux plank insets:  tinted concrete,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED96.030,sac_id,,subtype,Street Treatment,title,1267100.46636365,x_coord,227986.86203365,y_coord,"-122.34725856386862,47.61512129878249"
#defaultStyle,2421 2nd Ave,address,"Kiefer, Kurt H.",artist,,class,1 bench,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1994-96,date_made,"1 ""Sawhorse"" bench in the shape of a sawhorse w/ fiberglass top and steel base",descriptio,,dimensions,,general_no,SDOT,gis_editor,234,gis_id,Y,in_row,,link_1,,link_2,,link_3,,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED96.030,sac_id,,subtype,Street Treatment,title,1267042.72106942,x_coord,227958.28706166,y_coord,"-122.34757557544985,47.615064908875524"
